nu_ano_avaliacao,co_uf,co_municipio,tp_dependencia,id_aluno,id_escola,sg_uf,no_municipio,vl_proficiencia_lp,in_alfabetizado,in_presenca_lp,status_alfabetizacao,status_presenca_lp,tp_dependencia_desc,total_alunos,alunos_com_classificacao,media_proficiencia_lp,percentual_alfabetizados,percentual_nao_alfabetizados,total_alunos_ano_anterior,media_proficiencia_ano_anterior,percentual_alfabetizados_ano_anterior,percentual_nao_alfabetizados_ano_anterior,variacao_media_proficiencia,variacao_pontos_percentuais_alfabetizados,variacao_pontos_percentuais_nao_alfabetizados,variacao_total_alunos_percentual,tx_alfabetizacao_escola,vol_alunos_escola,in_alfabetizado_real,in_alfabetizado_pred,score_prob,cluster_risco
2024,22,2211001,3,22014496,60007207.0,PI,Teresina,726.25,0,1,Não Alfabetizado,Presente,Municipal,6764,6764,751.13,57.57,42.43,,,,,,,,,0.5463917525773195,184,0,0,39.24,Alto
2025,52,5215603,3,52155530,60043159.0,GO,Padre Bernardo,746.9561998,1,1,Alfabetizado,Presente,Municipal,306,306,780.66,88.56,11.44,355.0,751.1,69.3,30.7,29.56,19.26,-19.26,-13.8,0.71875,22,1,1,79.57,Baixo
2025,35,3511102,3,35061104,60030805.0,SP,Catanduva,728.97279,0,1,Não Alfabetizado,Presente,Municipal,730,730,746.75,62.33,37.67,741.0,763.04,70.58,29.42,-16.29,-8.25,8.25,-1.48,0.6607142857142857,102,0,0,55.36,Medio
2025,43,4302105,3,43005441,60037620.0,RS,Bento Gonçalves,780.1317938,1,1,Alfabetizado,Presente,Municipal,746,746,750.72,70.64,29.36,732.0,742.37,50.96,49.04,8.35,19.68,-19.68,1.91,0.7261904761904762,74,1,1,66.09,Medio
2024,41,4105805,3,41059544,60033442.0,PR,Colombo,748.15,1,1,Alfabetizado,Presente,Municipal,3101,3101,745.37,60.92,39.08,,,,,,,,,0.5588235294117647,126,1,0,43.79,Alto
2025,41,4127858,3,41096700,60033783.0,PR,Três Barras do Paraná,759.9344153,1,1,Alfabetizado,Presente,Municipal,137,137,780.59,91.97,8.03,128.0,761.18,75.0,25.0,19.41,16.97,-16.97,7.03,0.825,110,1,1,83.37,Baixo
2025,53,5300108,2,53033685,60043553.0,DF,Brasília,759.3706496,1,1,Alfabetizado,Presente,Estadual,23797,23797,747.64,65.13,34.87,22111.0,743.31,59.43,40.57,4.33,5.7,-5.7,7.63,0.5606060606060606,56,1,0,43.05,Alto
2024,24,2408003,2,24011310,60010226.0,RN,Mossoró,770.23,1,1,Alfabetizado,Presente,Estadual,593,593,735.99,42.33,57.67,,,,,,,,,0.5714285714285714,67,1,0,37.77,Alto
2025,29,2924405,3,29190363,60015546.0,BA,Pilão Arcado,715.199654,0,1,Não Alfabetizado,Presente,Municipal,486,486,728.57,44.65,55.35,391.0,713.41,22.51,77.49,15.16,22.14,-22.14,24.3,0.5175097276264592,247,0,0,37.86,Alto
2024,35,3552403,3,35217597,60030440.0,SP,Sumaré,731.4034296,0,1,Não Alfabetizado,Presente,Municipal,1870,1870,741.46,50.8,49.2,,,,,,,,,0.44672131147540983,234,0,0,29.29,Alto
2024,35,3516903,3,35062102,60029314.0,SP,General Salgado,835.6560742,1,1,Alfabetizado,Presente,Municipal,96,96,758.75,68.75,31.25,,,,,,,,,0.577639751552795,151,1,0,45.67,Medio
2025,41,4119509,3,41038501,60034665.0,PR,Piraquara,673.3869841,0,1,Não Alfabetizado,Presente,Municipal,1293,1293,752.19,68.6,31.4,1321.0,736.76,50.95,49.05,15.43,17.65,-17.65,-2.12,0.49242424242424243,122,0,0,44.97,Alto
2024,52,5208707,3,52006767,60041709.0,GO,Goiânia,747.12,1,1,Alfabetizado,Presente,Municipal,8840,8840,754.63,69.71,30.29,,,,,,,,,0.6705202312138728,163,1,0,53.14,Medio
2025,43,4317103,2,43085080,60039509.0,RS,Sant'Ana do Livramento,754.9991743,1,1,Alfabetizado,Presente,Estadual,464,464,735.25,54.09,45.91,496.0,739.67,49.4,50.6,-4.42,4.69,-4.69,-6.45,0.49206349206349204,53,1,0,37.17,Alto
2024,35,3531001,3,35232673,60029169.0,SP,Monções,750.1025861,1,1,Alfabetizado,Presente,Municipal,26,26,777.85,80.77,19.23,,,,,,,,,0.7040816326530612,88,1,1,61.93,Medio
2025,53,5300108,2,53004212,60043485.0,DF,Brasília,765.7439913,1,1,Alfabetizado,Presente,Estadual,23797,23797,747.64,65.13,34.87,22111.0,743.31,59.43,40.57,4.33,5.7,-5.7,7.63,0.6413043478260869,82,1,0,50.56,Medio
2024,51,5103403,3,51040753,60040588.0,MT,Cuiabá,756.34,1,1,Alfabetizado,Presente,Municipal,5832,5832,738.2,46.88,53.12,,,,,,,,,0.47265625,246,1,0,31.49,Alto
2024,21,2105302,3,21027239,60004933.0,MA,Imperatriz,708.89,0,1,Não Alfabetizado,Presente,Municipal,2612,2612,740.27,54.63,45.37,,,,,,,,,0.453125,118,0,0,30.52,Alto
2025,21,2105302,3,21132186,60006400.0,MA,Imperatriz,732.2726809,0,1,Não Alfabetizado,Presente,Municipal,2704,2704,748.73,60.28,39.72,2612.0,740.27,54.63,45.37,8.46,5.65,-5.65,3.52,0.3963963963963964,101,0,0,29.32,Alto
2025,26,2613909,3,26269590,60012124.0,PE,Serra Talhada,709.7573973,0,1,Não Alfabetizado,Presente,Municipal,851,851,777.07,81.08,18.92,815.0,762.75,78.04,21.96,14.32,3.04,-3.04,4.42,0.6351351351351351,138,0,1,70.37,Baixo
2025,35,3505807,3,35233581,60027081.0,SP,Bastos,793.6376,1,1,Alfabetizado,Presente,Municipal,210,210,750.02,69.05,30.95,221.0,737.05,47.06,52.94,12.97,21.99,-21.99,-4.98,0.49107142857142855,102,1,0,49.24,Medio
2025,35,3550308,2,35399033,60032727.0,SP,São Paulo,766.04593,1,1,Alfabetizado,Presente,Estadual,50356,50356,744.04,60.81,39.19,52622.0,756.06,63.04,36.96,-12.02,-2.23,2.23,-4.31,0.5754189944134078,169,1,0,45.38,Medio
2024,31,3107109,3,31095596,60021405.0,MG,Boa Esperança,787.39,1,1,Alfabetizado,Presente,Municipal,447,447,766.34,74.94,25.06,,,,,,,,,0.8273809523809523,158,1,1,73.29,Baixo
2024,42,4204608,3,42026962,60035936.0,SC,Criciúma,750.17,1,1,Alfabetizado,Presente,Municipal,1851,1851,746.47,60.35,39.65,,,,,,,,,0.5289256198347108,111,1,0,36.28,Alto
2024,28,2800308,2,28016623,60014320.0,SE,Aracaju,674.14,0,1,Não Alfabetizado,Presente,Estadual,1144,1144,723.41,37.94,62.06,,,,,,,,,0.359375,54,0,0,19.18,Alto
2025,22,2203453,3,22021273,60007254.0,PI,Dom Inocêncio,805.1772263,1,1,Alfabetizado,Presente,Municipal,85,85,777.12,82.35,17.65,55.0,786.91,87.27,12.73,-9.79,-4.92,4.92,54.55,0.8105263157894737,85,1,1,79.13,Baixo
2024,27,2700300,3,27001946,60013401.0,AL,Arapiraca,743.3,1,1,Alfabetizado,Presente,Municipal,2473,2473,729.56,43.83,56.17,,,,,,,,,0.5333333333333333,110,1,0,38.52,Alto
2024,35,3541000,3,35146457,60030203.0,SP,Praia Grande,767.4622663,1,1,Alfabetizado,Presente,Municipal,3853,3853,741.55,51.13,48.87,,,,,,,,,0.6007462686567164,258,1,0,44.32,Alto
2025,52,5201405,3,52042076,60043005.0,GO,Aparecida de Goiânia,802.4215393,1,1,Alfabetizado,Presente,Municipal,5484,5484,764.47,75.16,24.84,5449.0,755.34,69.35,30.65,9.13,5.81,-5.81,0.64,0.5588235294117647,58,1,0,52.18,Medio
2024,35,3550308,2,35375663,60026513.0,SP,São Paulo,815.354407,1,1,Alfabetizado,Presente,Estadual,52622,52622,756.06,63.04,36.96,,,,,,,,,0.6470588235294118,109,1,0,52.19,Medio
2025,28,2803005,3,28025281,60015169.0,SE,Itabaianinha,752.538615,1,1,Alfabetizado,Presente,Municipal,511,511,758.24,74.17,25.83,469.0,742.32,58.64,41.36,15.92,15.53,-15.53,8.96,0.6153846153846154,94,1,0,53.01,Medio
2024,51,5103452,3,51033441,60040302.0,MT,Denise,845.94,1,1,Alfabetizado,Presente,Municipal,82,82,781.15,82.93,17.07,,,,,,,,,0.7412587412587412,133,1,1,63.94,Medio
2024,41,4122701,3,41045166,60033930.0,PR,Sabáudia,805.62,1,1,Alfabetizado,Presente,Municipal,144,144,765.24,79.86,20.14,,,,,,,,,0.7672413793103449,106,1,1,68.52,Medio
2025,52,5201405,3,52043188,60043055.0,GO,Aparecida de Goiânia,804.6752669,1,1,Alfabetizado,Presente,Municipal,5484,5484,764.47,75.16,24.84,5449.0,755.34,69.35,30.65,9.13,5.81,-5.81,0.64,0.8117647058823529,75,1,1,75.64,Baixo
2025,35,3553856,3,35079543,60028954.0,SP,Taquarivaí,801.42427,1,1,Alfabetizado,Presente,Municipal,74,74,748.44,60.81,39.19,83.0,741.48,46.99,53.01,6.96,13.82,-13.82,-10.84,0.5584415584415584,67,1,0,48.09,Medio
2024,35,3526902,3,35112812,60029711.0,SP,Limeira,753.0903367,1,1,Alfabetizado,Presente,Municipal,2293,2293,755.63,63.06,36.94,,,,,,,,,0.5257731958762887,87,1,0,36.27,Alto
2025,31,3144706,3,31084900,60020298.0,MG,Nova Era,693.9993963,0,1,Não Alfabetizado,Presente,Municipal,171,171,761.56,78.36,21.64,177.0,764.11,72.32,27.68,-2.55,6.04,-6.04,-3.39,0.7764705882352941,75,0,1,70.7,Baixo
2025,51,5101407,3,51011995,60041228.0,MT,Aripuanã,765.8822826,1,1,Alfabetizado,Presente,Municipal,436,436,764.1,76.61,23.39,383.0,757.9,62.66,37.34,6.2,13.95,-13.95,13.84,0.6707317073170732,154,1,1,58.28,Medio
2025,43,4309605,3,43082812,60038496.0,RS,Horizontina,736.2386674,0,1,Não Alfabetizado,Presente,Municipal,223,223,751.52,68.16,31.84,187.0,753.5,57.75,42.25,-1.98,10.41,-10.41,19.25,0.6153846153846154,42,0,0,50.52,Medio
2025,41,4106902,3,41147132,60035203.0,PR,Curitiba,774.945239,1,1,Alfabetizado,Presente,Municipal,12932,12932,759.59,74.19,25.81,12923.0,750.31,66.18,33.82,9.28,8.01,-8.01,0.07,0.680672268907563,109,1,1,59.02,Medio
2025,31,3120904,3,31171536,60020740.0,MG,Curvelo,762.1180859,1,1,Alfabetizado,Presente,Municipal,761,761,757.36,74.24,25.76,703.0,755.8,72.4,27.6,1.56,1.84,-1.84,8.25,0.8235294117647058,109,1,1,76.06,Baixo
2024,26,2607901,3,26039052,60012348.0,PE,Jaboatão dos Guararapes,692.07,0,1,Não Alfabetizado,Presente,Municipal,4684,4684,742.06,55.27,44.73,,,,,,,,,0.5569620253164557,69,0,0,40.38,Alto
2024,29,2914901,3,29107798,60016846.0,BA,Itacaré,705.69,0,1,Não Alfabetizado,Presente,Municipal,218,218,720.13,31.19,68.81,,,,,,,,,0.2676056338028169,132,0,0,17.83,Alto
2025,29,2910800,3,29342536,60016055.0,BA,Feira de Santana,724.4381062,0,1,Não Alfabetizado,Presente,Municipal,3804,3804,730.35,49.45,50.55,3528.0,723.52,33.19,66.81,6.83,16.26,-16.26,7.82,0.4634146341463415,31,0,0,36.28,Alto
2025,22,2211001,3,22008621,60007020.0,PI,Teresina,787.7729541,1,1,Alfabetizado,Presente,Municipal,7055,7055,777.57,80.91,19.09,6764.0,751.13,57.57,42.43,26.44,23.34,-23.34,4.3,0.6533333333333333,65,1,1,63.52,Medio
2025,41,4105805,3,41021689,60034448.0,PR,Colombo,788.9750984,1,1,Alfabetizado,Presente,Municipal,3043,3043,756.02,70.29,29.71,3101.0,745.37,60.92,39.08,10.65,9.37,-9.37,-1.87,0.5671641791044776,191,1,0,48.84,Medio
2024,25,2507507,3,25004646,60011213.0,PB,João Pessoa,795.25,1,1,Alfabetizado,Presente,Municipal,4971,4971,750.84,56.13,43.87,,,,,,,,,0.7720588235294118,126,1,1,65.78,Medio
2024,33,3304557,3,33116582,60024669.0,RJ,Rio de Janeiro,771.57,1,1,Alfabetizado,Presente,Municipal,43340,43340,747.64,64.25,35.75,,,,,,,,,0.5882352941176471,177,1,0,43.89,Alto
2024,24,2403103,3,24027348,60009785.0,RN,Currais Novos,713.07,0,1,Não Alfabetizado,Presente,Municipal,230,230,739.15,46.96,53.04,,,,,,,,,0.9140271493212669,211,0,1,57.68,Medio
2024,29,2906824,3,29046329,60015377.0,BA,Canudos,725.12,0,1,Não Alfabetizado,Presente,Municipal,156,156,721.37,30.13,69.87,,,,,,,,,0.41414141414141414,89,0,0,23.68,Alto
2025,16,1600303,3,16011329,60004213.0,AP,Macapá,703.0830066,0,1,Não Alfabetizado,Presente,Municipal,4336,4336,746.83,62.75,37.25,4238.0,743.09,49.5,50.5,3.74,13.25,-13.25,2.31,0.525,110,0,0,43.75,Alto
2024,13,1304203,2,13025570,60000730.0,AM,Tefé,683.97,0,1,Não Alfabetizado,Presente,Estadual,416,416,743.07,57.45,42.55,,,,,,,,,0.5633802816901409,132,0,0,42.49,Alto
2024,41,4106902,3,41058510,60033498.0,PR,Curitiba,614.7,0,1,Não Alfabetizado,Presente,Municipal,12923,12923,750.31,66.18,33.82,,,,,,,,,0.7473684210526316,85,0,1,64.57,Medio
2025,29,2914703,3,29251446,60015952.0,BA,Itaberaba,634.2520826,0,1,Não Alfabetizado,Presente,Municipal,623,623,733.23,52.17,47.83,375.0,727.22,41.07,58.93,6.01,11.1,-11.1,66.13,0.5384615384615384,68,0,0,38.48,Alto
2025,35,3550308,2,35407232,60026710.0,SP,São Paulo,733.26512,0,1,Não Alfabetizado,Presente,Estadual,50356,50356,744.04,60.81,39.19,52622.0,756.06,63.04,36.96,-12.02,-2.23,2.23,-4.31,0.6818181818181818,166,0,0,53.9,Medio
2025,26,2606200,3,26089857,60012738.0,PE,Goiana,705.4368874,0,1,Não Alfabetizado,Presente,Municipal,713,713,733.13,46.7,53.3,702.0,732.1,45.87,54.13,1.03,0.83,-0.83,1.57,0.4782608695652174,59,0,0,34.98,Alto
2025,21,2102358,3,21117463,60005383.0,MA,Buritirana,641.0998808,0,1,Não Alfabetizado,Presente,Municipal,157,157,736.17,54.14,45.86,156.0,735.57,55.13,44.87,0.6,-0.99,0.99,0.64,0.42028985507246375,59,0,0,28.39,Alto
2025,29,2910800,3,29339040,60016033.0,BA,Feira de Santana,690.2968159,0,1,Não Alfabetizado,Presente,Municipal,3804,3804,730.35,49.45,50.55,3528.0,723.52,33.19,66.81,6.83,16.26,-16.26,7.82,0.4024390243902439,72,0,0,28.34,Alto
2025,43,4322707,2,43011887,60040180.0,RS,Vera Cruz,749.2323475,1,1,Alfabetizado,Presente,Estadual,54,54,746.84,61.11,38.89,38.0,745.12,55.26,44.74,1.72,5.85,-5.85,42.11,0.6,25,1,0,45.94,Medio
2025,42,4209102,3,42091864,60035822.0,SC,Joinville,794.0393415,1,1,Alfabetizado,Presente,Municipal,5733,5733,754.75,66.82,33.18,4689.0,757.07,69.44,30.56,-2.32,-2.62,2.62,22.26,0.7851851851851852,125,1,1,70.26,Baixo
2024,31,3162922,3,31054619,60020703.0,MG,São Joaquim de Bicas,759.17,1,1,Alfabetizado,Presente,Municipal,427,427,769.43,82.44,17.56,,,,,,,,,0.7761194029850746,57,1,1,69.16,Medio
2025,35,3523107,3,35297138,60032282.0,SP,Itaquaquecetuba,717.70896,0,1,Não Alfabetizado,Presente,Municipal,4487,4487,728.28,47.31,52.69,4528.0,748.91,57.44,42.56,-20.63,-10.13,10.13,-0.91,0.44711538461538464,198,0,0,30.18,Alto
2025,35,3550308,2,35406649,60026705.0,SP,São Paulo,749.21929,1,1,Alfabetizado,Presente,Estadual,50356,50356,744.04,60.81,39.19,52622.0,756.06,63.04,36.96,-12.02,-2.23,2.23,-4.31,0.6932515337423313,153,1,1,56.49,Medio
2024,52,5208707,3,52007887,60041921.0,GO,Goiânia,775.36,1,1,Alfabetizado,Presente,Municipal,8840,8840,754.63,69.71,30.29,,,,,,,,,0.6713615023474179,203,1,0,53.67,Medio
2024,21,2106607,3,21063179,60006097.0,MA,Matões,720.59,0,1,Não Alfabetizado,Presente,Municipal,269,269,732.13,34.2,65.8,,,,,,,,,0.5227272727272727,78,0,0,39.72,Alto
2025,35,3548807,3,35324574,60031515.0,SP,São Caetano do Sul,798.33949,1,1,Alfabetizado,Presente,Municipal,1282,1282,756.82,70.59,29.41,1096.0,757.76,66.24,33.76,-0.94,4.35,-4.35,16.97,0.74375,150,1,1,66.0,Medio
2025,35,3550308,3,35348479,60030827.0,SP,São Paulo,760.88273,1,1,Alfabetizado,Presente,Municipal,45120,45120,737.27,53.28,46.72,41751.0,739.28,48.47,51.53,-2.01,4.81,-4.81,8.07,0.55,150,1,0,40.53,Alto
2025,52,5205513,3,52029665,60042426.0,GO,Cocalzinho de Goiás,772.7484301,1,1,Alfabetizado,Presente,Municipal,301,301,792.45,91.03,8.97,282.0,776.92,88.65,11.35,15.53,2.38,-2.38,6.74,0.8260869565217391,151,1,1,83.07,Baixo
2024,35,3550308,3,35417852,60027388.0,SP,São Paulo,777.0416408,1,1,Alfabetizado,Presente,Municipal,41751,41751,739.28,48.47,51.53,,,,,,,,,0.42657342657342656,133,1,0,25.95,Alto
2025,43,4315602,3,43074407,60039301.0,RS,Rio Grande,761.5425453,1,1,Alfabetizado,Presente,Municipal,1138,1138,720.05,36.82,63.18,1178.0,734.05,44.14,55.86,-14.0,-7.32,7.32,-3.4,0.5339805825242718,93,1,0,33.4,Alto
2024,35,3505708,3,35237070,60029791.0,SP,Barueri,759.6988925,1,1,Alfabetizado,Presente,Municipal,4293,4293,761.77,68.32,31.68,,,,,,,,,0.5454545454545454,122,1,0,39.12,Alto
2024,41,4104303,3,41132439,60031978.0,PR,Campo Mourão,750.6,1,1,Alfabetizado,Presente,Municipal,1062,1062,760.88,77.21,22.79,,,,,,,,,0.7586206896551724,106,1,1,66.07,Medio
2025,29,2918407,3,29186441,60018271.0,BA,Juazeiro,751.1074443,1,1,Alfabetizado,Presente,Municipal,2973,2973,729.12,49.85,50.15,2494.0,716.5,29.31,70.69,12.62,20.54,-20.54,19.21,0.6029411764705882,126,1,0,43.1,Alto
2025,31,3147956,3,31242102,60022509.0,MG,Patis,780.7952268,1,1,Alfabetizado,Presente,Municipal,28,28,780.98,96.43,3.57,39.0,783.6,97.44,2.56,-2.62,-1.01,1.01,-28.21,0.8611111111111112,62,1,1,92.33,Baixo
2025,41,4113700,3,41237899,60033236.0,PR,Londrina,778.317912,1,1,Alfabetizado,Presente,Municipal,5035,5035,768.1,80.6,19.4,4719.0,757.08,73.66,26.34,11.02,6.94,-6.94,6.7,0.8058823529411765,160,1,1,76.1,Baixo
2024,31,3172004,3,31071081,60020265.0,MG,Visconde do Rio Branco,675.99,0,1,Não Alfabetizado,Presente,Municipal,97,97,743.95,65.98,34.02,,,,,,,,,0.6511627906976745,76,0,0,55.57,Medio
2024,29,2913606,3,29093814,60016796.0,BA,Ilhéus,686.4,0,1,Não Alfabetizado,Presente,Municipal,1355,1355,715.61,26.35,73.65,,,,,,,,,0.39375,150,0,0,23.14,Alto
2024,23,2303709,3,23028279,60009235.0,CE,Caucaia,684.17,0,1,Não Alfabetizado,Presente,Municipal,3635,3635,765.51,69.13,30.87,,,,,,,,,0.7213114754098361,295,0,1,61.19,Medio
2024,31,3107406,3,31032868,60018487.0,MG,Bom Despacho,726.91,0,1,Não Alfabetizado,Presente,Municipal,284,284,751.56,66.9,33.1,,,,,,,,,0.5487804878048781,154,0,0,42.54,Alto
2024,29,2910800,3,29074637,60015240.0,BA,Feira de Santana,696.84,0,1,Não Alfabetizado,Presente,Municipal,3528,3528,723.52,33.19,66.81,,,,,,,,,0.37209302325581395,33,0,0,19.21,Alto
2025,35,3550605,3,35201033,60029980.0,SP,São Roque,749.86871,1,1,Alfabetizado,Presente,Municipal,670,670,740.05,54.78,45.22,725.0,742.22,51.59,48.41,-2.17,3.19,-3.19,-7.59,0.4909090909090909,45,1,0,34.44,Alto
2024,26,2611606,3,26048143,60013173.0,PE,Recife,746.04,1,1,Alfabetizado,Presente,Municipal,9859,9859,740.83,54.43,45.57,,,,,,,,,0.6862745098039216,92,1,0,54.77,Medio
2024,51,5107925,3,51031068,60040800.0,MT,Sorriso,774.19,1,1,Alfabetizado,Presente,Municipal,1711,1711,781.37,81.59,18.41,,,,,,,,,0.8423076923076923,250,1,1,77.0,Baixo
2024,33,3301900,3,33033422,60024113.0,RJ,Itaboraí,652.83,0,1,Não Alfabetizado,Presente,Municipal,2438,2438,735.57,51.27,48.73,,,,,,,,,0.5428571428571428,95,0,0,39.4,Alto
2025,29,2924009,3,29439384,60015607.0,BA,Paulo Afonso,742.5172971,0,1,Não Alfabetizado,Presente,Municipal,1193,1193,726.39,43.0,57.0,944.0,722.1,30.51,69.49,4.29,12.49,-12.49,26.38,0.4166666666666667,98,0,0,25.59,Alto
2024,43,4303905,3,43011056,60036667.0,RS,Campo Bom,752.7648517,1,1,Alfabetizado,Presente,Municipal,585,585,735.25,45.98,54.02,,,,,,,,,0.6078431372549019,41,1,0,42.1,Alto
2024,25,2510808,3,25029075,60010465.0,PB,Patos,703.56,0,1,Não Alfabetizado,Presente,Municipal,785,785,763.09,67.77,32.23,,,,,,,,,0.45454545454545453,78,0,0,31.08,Alto
2025,35,3550308,2,35366363,60031906.0,SP,São Paulo,790.73375,1,1,Alfabetizado,Presente,Estadual,50356,50356,744.04,60.81,39.19,52622.0,756.06,63.04,36.96,-12.02,-2.23,2.23,-4.31,0.7621951219512195,154,1,1,69.22,Medio
2024,35,3518800,3,35267404,60030036.0,SP,Guarulhos,741.475674,0,1,Não Alfabetizado,Presente,Municipal,9951,9951,733.31,44.39,55.61,,,,,,,,,0.46153846153846156,302,0,0,31.2,Alto
2025,33,3304557,3,33043532,60025451.0,RJ,Rio de Janeiro,697.5361939,0,1,Não Alfabetizado,Presente,Municipal,42955,42955,753.61,68.42,31.58,43340.0,747.64,64.25,35.75,5.97,4.17,-4.17,-0.89,0.5897435897435898,107,0,0,51.73,Medio
2025,31,3121803,3,31082993,60020282.0,MG,Dionísio,725.1470845,0,1,Não Alfabetizado,Presente,Municipal,51,51,750.86,68.63,31.37,61.0,758.43,72.13,27.87,-7.57,-3.5,3.5,-16.39,0.6071428571428571,130,0,0,54.02,Medio
2024,31,3112307,2,31147659,60020578.0,MG,Capelinha,767.03,1,1,Alfabetizado,Presente,Estadual,281,281,770.5,83.63,16.37,,,,,,,,,0.7126436781609196,77,1,1,63.39,Medio
2024,13,1302603,3,13048463,60001535.0,AM,Manaus,767.05,1,1,Alfabetizado,Presente,Municipal,18666,18666,735.04,50.78,49.22,,,,,,,,,0.6266666666666667,140,1,0,45.78,Medio
2025,41,4106902,3,41149240,60034508.0,PR,Curitiba,751.1699684,1,1,Alfabetizado,Presente,Municipal,12932,12932,759.59,74.19,25.81,12923.0,750.31,66.18,33.82,9.28,8.01,-8.01,0.07,0.6890756302521008,109,1,1,60.63,Medio
2025,23,2304400,3,23270272,60009488.0,CE,Fortaleza,761.8010759,1,1,Alfabetizado,Presente,Municipal,16746,16746,768.32,73.24,26.76,17571.0,773.09,74.78,25.22,-4.77,-1.54,1.54,-4.7,0.7428571428571429,95,1,1,68.22,Medio
2025,15,1500800,3,15102867,60003251.0,PA,Ananindeua,786.4749753,1,1,Alfabetizado,Presente,Municipal,3204,3204,742.47,58.55,41.45,3028.0,736.82,52.87,47.13,5.65,5.68,-5.68,5.81,0.6203703703703703,98,1,0,48.63,Medio
2025,13,1302603,3,13031277,60000803.0,AM,Manaus,769.7521976,1,1,Alfabetizado,Presente,Municipal,19893,19893,742.04,57.79,42.21,18666.0,735.04,50.78,49.22,7.0,7.01,-7.01,6.57,0.7372262773722628,127,1,1,61.97,Medio
2025,27,2702306,3,27009444,60014636.0,AL,Coruripe,836.1548221,1,1,Alfabetizado,Presente,Municipal,777,777,830.24,99.36,0.64,787.0,788.94,92.25,7.75,41.3,7.11,-7.11,-1.27,0.8846153846153846,120,1,1,97.06,Baixo
2024,32,3201209,3,32036588,60022847.0,ES,Cachoeiro de Itapemirim,739.0,0,1,Não Alfabetizado,Presente,Municipal,1808,1808,757.01,72.07,27.93,,,,,,,,,0.6666666666666666,122,0,0,53.79,Medio
2025,25,2516201,3,25026819,60011810.0,PB,Sousa,797.2738539,1,1,Alfabetizado,Presente,Municipal,573,573,765.83,71.9,28.1,496.0,760.31,66.53,33.47,5.52,5.37,-5.37,15.52,0.7659574468085106,37,1,1,74.55,Baixo
2025,41,4106902,3,41154948,60035356.0,PR,Curitiba,764.8153076,1,1,Alfabetizado,Presente,Municipal,12932,12932,759.59,74.19,25.81,12923.0,750.31,66.18,33.82,9.28,8.01,-8.01,0.07,0.45121951219512196,72,1,0,43.23,Alto
2025,15,1508001,3,15045732,60003362.0,PA,Tomé-Açu,696.3925345,0,1,Não Alfabetizado,Presente,Municipal,1211,1211,745.93,61.19,38.81,1105.0,733.43,49.68,50.32,12.5,11.51,-11.51,9.59,0.4714285714285714,60,0,0,37.26,Alto
2025,28,2806404,3,28063681,60015335.0,SE,Santana do São Francisco,737.4915439,0,1,Não Alfabetizado,Presente,Municipal,90,90,737.68,46.67,53.33,89.0,713.49,22.47,77.53,24.19,24.2,-24.2,1.12,0.3050847457627119,49,0,0,25.7,Alto
2024,35,3516200,3,35065787,60031337.0,SP,Franca,816.1074947,1,1,Alfabetizado,Presente,Municipal,2169,2169,756.71,64.73,35.27,,,,,,,,,0.6283783783783784,138,1,0,48.22,Medio
2025,35,3554607,3,35144177,60030363.0,SP,Timburi,691.31975,0,1,Não Alfabetizado,Presente,Municipal,30,30,732.03,60.0,40.0,29.0,741.22,58.62,41.38,-9.19,1.38,-1.38,3.45,0.7013888888888888,134,0,1,59.44,Medio
2024,31,3159902,3,31139426,60019744.0,MG,Santo Antônio do Amparo,791.78,1,1,Alfabetizado,Presente,Municipal,161,161,766.61,80.75,19.25,,,,,,,,,0.868421052631579,66,1,1,85.05,Baixo
2025,23,2313500,3,23057740,60008198.0,CE,Trairi,812.5981246,1,1,Alfabetizado,Presente,Municipal,952,952,811.57,94.54,5.46,813.0,811.77,91.76,8.24,-0.2,2.78,-2.78,17.1,0.7982456140350878,104,1,1,87.1,Baixo
2025,41,4104006,3,41031319,60034407.0,PR,Campina Grande do Sul,816.1111339,1,1,Alfabetizado,Presente,Municipal,692,692,759.7,73.55,26.45,698.0,751.94,67.05,32.95,7.76,6.5,-6.5,-0.86,0.5972222222222222,62,1,0,52.76,Medio
2024,35,3548708,3,35321924,60030303.0,SP,São Bernardo do Campo,661.7356743,0,1,Não Alfabetizado,Presente,Municipal,6727,6727,744.54,54.3,45.7,,,,,,,,,0.6914285714285714,165,0,0,55.92,Medio
2024,35,3539806,3,35282659,60027275.0,SP,Poá,711.9157224,0,1,Não Alfabetizado,Presente,Municipal,1172,1172,742.04,52.13,47.87,,,,,,,,,0.5351351351351351,175,0,0,39.39,Alto
2025,52,5201108,3,52024390,60042121.0,GO,Anápolis,754.3772997,1,1,Alfabetizado,Presente,Municipal,3473,3473,768.62,80.79,19.21,3468.0,759.18,73.47,26.53,9.44,7.32,-7.32,0.14,0.8125,166,1,1,76.41,Baixo
2025,43,4311775,2,43018636,60038810.0,RS,Maquiné,716.3812416,0,1,Não Alfabetizado,Presente,Estadual,43,43,741.46,53.49,46.51,50.0,723.47,38.0,62.0,17.99,15.49,-15.49,-14.0,0.5,36,0,0,42.12,Alto
2025,35,3538709,3,35139967,60028217.0,SP,Piracicaba,780.3171,1,1,Alfabetizado,Presente,Municipal,3082,3082,753.13,67.49,32.51,3066.0,746.08,55.28,44.72,7.05,12.21,-12.21,0.52,0.5882352941176471,143,1,0,48.35,Medio
